,Trade Name,Generic/Proper Name(s),Active Ingredient(s),DICT _ Concern,Standardized_SMILES,Standardized_InChI,DICTrank,name,Cardiotoxicity,CT label,Mutagenicity,Blood-Brain Barrier Penetration,Oral Bioavailability,CYP1A2 Inhibition,CYP2C19 Inhibition,CYP2C9 Substrate,CYP2C9 Inhibition,CYP2D6 Substrate,CYP2D6 Inhibition,CYP3A4 Substrate,CYP3A4 Inhibition,Carcinogenicity,Clinical Toxicity,Drug Induced Liver Injury,Human Intestinal Absorption,Androgen Receptor (Ligand Binding Domain),Androgen Receptor (Full Length),Aryl Hydrocarbon Receptor,Aromatase,Estrogen Receptor (Ligand Binding Domain),Estrogen Receptor (Full Length),Peroxisome Proliferator-Activated Receptor Gamma,PAMPA Permeability,P-glycoprotein Inhibition,Nrf2-Antioxidant Responsive Element,ATPase Family AAA Domain-Containing Protein 5 (ATAD5),Heat Shock Factor Response Element,Mitochondrial Membrane Potential,Tumor Protein p53,Skin Reaction,hERG Blocking,Cell Effective Permeability,Drug Clearance (Hepatocyte),Drug Clearance (Microsome),Half Life,Hydration Free Energy,Acute Toxicity LD50,Lipophilicity,Plasma Protein Binding Rate,Aqueous Solubility,Volume of Distribution at Steady State,atc_name_1,atc_name_2,atc_name_3,atc_name_4
38,levofloxacin,levofloxacin,levofloxacin,most,CC1COc2c(N3CC[NH+](C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23,"InChI=1S/C18H20FN3O4/c1-10-9-26-17-14-11(16(23)12(18(24)25)8-22(10)14)7-13(19)15(17)21-5-3-20(2)4-6-21/h7-8,10H,3-6,9H2,1-2H3,(H,24,25)",1,Levofloxacin,Arrhythmia,wp,0.6066332876682281,0.0758986160159111,0.6442325711250305,0.0024547031265683,0.0058678438887,0.0614760488271713,0.004970960819628,0.0248795224353671,0.0159898501355201,0.1150189332664013,0.0077946758363395,0.2971286177635193,0.0056830491172149,0.8246302604675293,0.1434017971158027,0.0460657808929681,0.0986783891916275,0.0082026599440723,0.0086623737588524,0.0254650760442018,0.1774978354573249,0.0018244954801048,0.0832761995494365,0.0151177264750003,0.0291947351768612,0.0063196996925398,0.0016437685815617,0.0021908468334004,0.0085566672962158,0.4022615790367126,0.0663300096988677,-4.756790219279037,-12.827708721778686,-15.214247749362055,-6.09101561117388,-12.428417385168158,1.871853887172104,-1.429769662097253,46.10210404892983,-2.234705115080884,4.44777078538409,ALIMENTARY TRACT AND METABOLISM;ANTIINFECTIVES FOR SYSTEMIC USE;SENSORY ORGANS,ANTIBACTERIALS FOR SYSTEMIC USE;DRUGS FOR ACID RELATED DISORDERS;OPHTHALMOLOGICALS,ANTIINFECTIVES;COMBINATIONS OF ANTIBACTERIALS;DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD);QUINOLONE ANTIBACTERIALS,Combinations for eradication of Helicobacter pylori;Combinations of antibacterials;Fluoroquinolones
39,alvimopan,alvimopan,alvimopan,most,CC1C[NH+](CC(Cc2ccccc2)C(=O)NCC(=O)[O-])CCC1(C)c1cccc([O-])c1,"InChI=1S/C25H32N2O4/c1-18-16-27(12-11-25(18,2)21-9-6-10-22(28)14-21)17-20(24(31)26-15-23(29)30)13-19-7-4-3-5-8-19/h3-10,14,18,20,28H,11-13,15-17H2,1-2H3,(H,26,31)(H,29,30)/p-1",1,Alvimopan,Heart Damage,bw,0.0175122753717005,0.1254241526126861,0.3543886214494705,0.0019943228166084,0.0199424029327929,0.0819148957729339,0.0042837389511987,0.2261976331472396,0.3725760817527771,0.677900207042694,0.0453108813613653,0.037314074486494,0.0014576993678929,0.0622697088867425,0.1212594512850046,0.008076199889183,0.0402175676077604,0.0131451845169067,0.0009580935060512,0.0117606185376644,0.191283044219017,0.0014905241841915,0.1094673097133636,0.0428577844053506,0.0393618255853652,0.0006487690436188,0.0036577563965693,0.0004528820645646,0.0005554993433179,0.3409715831279755,0.2004191190004348,-5.841236474706747,4.5607160301627845,4.00981208027046,-43.40724564374358,-10.058488773909568,2.482239125269377,-0.9479857624246166,63.7041436367022,-1.7472369866217186,-4.599828355971136,ALIMENTARY TRACT AND METABOLISM,DRUGS FOR CONSTIPATION,DRUGS FOR CONSTIPATION,Peripheral opioid receptor antagonists
40,,sparfloxacin,sparfloxacin,most,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)[O-])cn(C4CC4)c3c2F)CC(C)[NH2+]1,"InChI=1S/C19H22F2N4O3/c1-8-5-24(6-9(2)23-8)17-13(20)15(22)12-16(14(17)21)25(10-3-4-10)7-11(18(12)26)19(27)28/h7-10,23H,3-6,22H2,1-2H3,(H,27,28)",1,Sparfloxacin,Arrhythmia,Withdraw,0.5372728705406189,0.1308954790234565,0.7510369062423706,0.0004785902405274,0.0034481746552046,0.0155220252461731,0.0036658577388152,0.0088640897534787,0.0100562151521444,0.1455056585371494,0.0108503819443285,0.2414392799139023,0.0064681513933464,0.8401521444320679,0.4505508840084076,0.1262657217681408,0.3383633643388748,0.0260626446455717,0.0429171487689018,0.0223941315896809,0.1405260801315307,0.0012188640350359,0.0848977915942668,0.0044589322060346,0.0449269266799092,0.0108030724804848,0.0015463046962395,0.0094873674679547,0.011902154260315,0.2772071033716202,0.1391200333833694,-5.299011778544958,-10.273036293528047,12.353951744283568,-42.3863773067165,-12.030475554971606,2.233695442250643,-0.9897100986011482,46.80766580749306,-2.9664355559991096,3.409676325173849,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,QUINOLONE ANTIBACTERIALS,Fluoroquinolones
41,xospata,gilteritinib,gilteritinib fumarate,most,CCc1nc(C(N)=O)c(=Nc2ccc(N3CCC([NH+]4CC[NH+](C)CC4)CC3)c(OC)c2)[n-]c1[NH2+]C1CCOCC1,"InChI=1S/C29H44N8O3/c1-4-23-28(31-20-9-17-40-18-10-20)34-29(26(33-23)27(30)38)32-21-5-6-24(25(19-21)39-3)37-11-7-22(8-12-37)36-15-13-35(2)14-16-36/h5-6,19-20,22H,4,7-18H2,1-3H3,(H4,30,31,32,34,38)/p+2",1,Gilteritinib,Arrhythmia,wp,0.1697376050055027,0.1915811091661453,0.2252013772726059,0.0013724409524002,0.0046609982469817,0.0339832670986652,0.001257173011254,0.2587848573923111,0.1067142099142074,0.7026712656021118,0.0093505285447463,0.0354234692640602,0.0228643402457237,0.2361825350672006,0.1037146711722016,0.0049977417569607,0.0234106671065092,0.0145196474390104,0.0047689170809462,0.0304050235077738,0.1041118770837783,0.0003921367939256,0.4308699160814285,0.1573697909712791,0.02474649194628,0.0026893275207839,0.0055012459983117,0.0074712191475555,0.0134583936072885,0.267176154255867,0.7777468919754028,-5.719795930864134,-19.462520231517782,23.90510064273126,-11.489433984465114,-11.632263844615704,2.42430259370412,0.2324921378149254,62.137553113018384,-0.9598976981586272,9.982953281334662,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PROTEIN KINASE INHIBITORS,Other protein kinase inhibitors
42,capecitabine,capecitabine,capecitabine,most,CCCCCOC(=O)N=c1[n-]c(=O)n(C2OC(C)C(O)C2O)cc1F,"InChI=1S/C15H22FN3O6/c1-3-4-5-6-24-15(23)18-12-9(16)7-19(14(22)17-12)13-11(21)10(20)8(2)25-13/h7-8,10-11,13,20-21H,3-6H2,1-2H3,(H,17,18,22,23)/p-1",1,Capecitabine,Mixed,wp,0.3840014368295669,0.856698751449585,0.8381099939346314,0.0445254545658826,0.2133069097995758,0.2701949909329414,0.3401074081659317,0.0299539979547262,0.0032953089626971,0.4581103980541229,0.0154885270632803,0.0739901438355445,0.2979074746370315,0.9378056168556214,0.9979700088500976,0.0092082333518192,0.0512911826372146,0.0298027504235506,0.0836097784340381,0.0151734308339655,0.0467120084911584,0.0171174342744052,0.7994723916053772,0.1942145973443985,0.2052563115954399,0.0286059755831956,0.0144807506352663,0.0237875962164253,0.1512765280902385,0.1390950575470924,0.1812941133975982,-4.787047017068993,58.77044647040448,19.78346879052389,-4.84922265725155,-13.607367790958216,2.6343891415308107,0.954051205183631,58.48244784128557,-1.957363854155336,6.8049327421900045,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Pyrimidine analogues
43,isovue 200; isovue 250; isovue 300; isovue 370,iopamidol,iopamidol,most,CC(=O)C(O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,"InChI=1S/C17H22I3N3O8/c1-6(28)15(29)23-14-12(19)9(16(30)21-7(2-24)3-25)11(18)10(13(14)20)17(31)22-8(4-26)5-27/h7-8,15,23-27,29H,2-5H2,1H3,(H,21,30)(H,22,31)",1,Iopamidol,Mixed,wp,0.0530362658202648,0.1446393072605133,0.4682662665843963,0.0068707866133991,0.028521002526395,0.101526865363121,0.0295294609328266,0.0347919976338744,0.0363931455183774,0.339610755443573,0.0390154682332649,0.3491993904113769,0.0255268545821309,0.2643624383956194,0.2749877955764532,0.0919451616704463,0.0996996983885765,0.0109389315824955,0.0018071796774165,0.0033312900573946,0.0680536948144436,0.0033557119058968,0.1735675603151321,0.070834681391716,0.0355885912664234,0.0021967014268739,0.0085890199698042,0.0181223587016575,0.0111890168394893,0.1255121521651744,0.1670110538601875,-5.956938276538311,11.523898927648665,1.4042016893170526,33.63109210940519,-13.934910493702883,1.842308515585212,-0.2003284392033311,64.23522553654044,-0.8335247941743509,1.72213728206983,VARIOUS,CONTRAST MEDIA,"X-RAY CONTRAST MEDIA, IODINATED","Watersoluble, nephrotropic, low osmolar X-ray contrast media"
44,corlanor,ivabradine,ivabradine hydrochloride,most,COc1cc2c(cc1OC)CC(=O)[NH+](CCC[NH+](C)CC1Cc3cc(OC)c(OC)cc31)CC2,"InChI=1S/C27H36N2O5/c1-28(17-21-11-20-14-25(33-4)26(34-5)16-22(20)21)8-6-9-29-10-7-18-12-23(31-2)24(32-3)13-19(18)15-27(29)30/h12-14,16,21H,6-11,15,17H2,1-5H3/p+2",1,Ivabradine,Arrhythmia,wp,0.151743833720684,0.3353487640619278,0.4429725438356399,0.0215104386676102,0.0118728942237794,0.0640159271657467,0.0014854802808258,0.5652970790863037,0.3099733114242554,0.861134672164917,0.2297065109014511,0.0564832653850317,0.0054026389378122,0.1031151665374636,0.1703440304845571,0.0087611556053161,0.045245849341154,0.0509638674557209,0.0061756333801895,0.0155176790431141,0.0762667581439018,0.0007234458709717,0.6489140272140503,0.2346991062164306,0.0280110366642475,0.0059228367405012,0.0040932189673185,0.0169978909194469,0.0071943836985155,0.3824947565793991,0.8331809997558594,-5.883103327740035,-6.96733922144882,69.48419208498224,-2.3192776596491065,-9.654758167450463,2.904426783264669,0.0863115648111489,44.15255761638421,-0.3118690822596467,2.591011590301721,CARDIOVASCULAR SYSTEM,BETA BLOCKING AGENTS;CARDIAC THERAPY,"BETA BLOCKING AGENTS, OTHER COMBINATIONS;OTHER CARDIAC PREPARATIONS","Beta blocking agents, other combinations;Other cardiac preparations"
45,phenytoin,phenytoin,phenytoin,most,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,"InChI=1S/C15H12N2O2/c18-13-15(17-14(19)16-13,11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H,(H2,16,17,18,19)/p-1",1,Phenytoin,Arrhythmia,wp,0.0822696313261985,0.9854945302009582,0.9707534074783324,0.0036940306541509,0.0303209712728858,0.4765032768249512,0.0095750416629016,0.0314977467060089,9.873303206404672e-05,0.1317425832152366,0.0008126747809001,0.3624975115060806,0.0246390609070658,0.8290023088455201,0.9939503073692322,0.0020703389542177,0.0240499864332377,0.0037745755864307,0.0015987133956514,0.0011507914226967,0.05678631067276,0.0010974709934089,0.5552842289209365,0.0096508861053735,0.0321200540289282,0.0008996894073789,0.0020789949223399,0.0060347795370034,0.0057205955439712,0.587396627664566,0.007046848651953,-4.543467711174971,26.90810061616371,5.986906293398917,40.70333178360068,-9.392347936942963,2.421761266942261,1.827501574806924,90.9613187443122,-3.840996481804183,-1.9341924640491608,NERVOUS SYSTEM,ANTIEPILEPTICS,ANTIEPILEPTICS,Hydantoin derivatives
46,sotalol,sotalol,sotalol,most,CC(C)[NH2+]CC(O)c1ccc(NS(C)(=O)=O)cc1,"InChI=1S/C12H20N2O3S/c1-9(2)13-8-12(15)10-4-6-11(7-5-10)14-18(3,16)17/h4-7,9,12-15H,8H2,1-3H3/p+1",1,Sotalol,Mixed,wp,0.0122346214950084,0.1718005046248436,0.6076123952865601,0.0139292158186435,0.003625951334834,0.1139067038893699,0.0010204393431195,0.1934422820806503,0.1000292427837848,0.173539936542511,0.00360590047203,0.1888098776340484,0.0029799569107126,0.1068057514727115,0.7148327946662902,0.0338269475847482,0.1920510418713092,0.0061010706704109,0.001018370433303,0.0015318882244173,0.0732115633785724,6.775570269610399e-05,0.3961097836494446,0.0050852525746449,0.0065752951079048,9.672433930063562e-05,0.0006354005672619,0.0040642390958964,0.0006699012566969,0.2080650374293327,0.1556807354092598,-5.832055367931014,-14.99639543151264,-32.49994910963678,-29.06515952540543,-13.531244282558664,1.6715928023319215,-1.4487270841344848,10.615034068874376,-1.0478024067725094,1.451857326263965,CARDIOVASCULAR SYSTEM,BETA BLOCKING AGENTS,"BETA BLOCKING AGENTS;BETA BLOCKING AGENTS AND THIAZIDES;BETA BLOCKING AGENTS, OTHER COMBINATIONS","Beta blocking agents, non-selective;Beta blocking agents, non-selective, and thiazides;Beta blocking agents, other combinations"
47,etodolac,etodolac,etodolac,most,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)[O-])OCC3,"InChI=1S/C17H21NO3/c1-3-11-6-5-7-12-13-8-9-21-17(4-2,10-14(19)20)16(13)18-15(11)12/h5-7,18H,3-4,8-10H2,1-2H3,(H,19,20)/p-1",1,Etodolac,Heart Damage,bw,0.1829160302877426,0.8987784028053284,0.8537858843803405,0.0743542792275548,0.1067452549934387,0.3357754990458488,0.0358336629346013,0.1318283110857009,0.0300432613119483,0.5927664458751678,0.0153033670969307,0.048150385916233,0.0266416508704423,0.6737344145774842,0.9991045832633972,0.0027858470974024,0.0117776347324252,0.2279392421245575,0.0421756600961089,0.0125374276190996,0.0717430926859378,0.0785517632961273,0.5713314175605774,0.1266329683363437,0.0595833357423543,0.0071771897841244,0.0792798459529876,0.0177139145322144,0.0460950145497918,0.3588869541883469,0.0501405619084835,-5.1196191192445,21.27865027362328,11.169587010316032,7.038874183080269,-10.27858192991251,2.53083207340351,0.1176958273133285,90.0830716402578,-3.053615417515453,0.4755237343929598,MUSCULO-SKELETAL SYSTEM,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",Acetic acid derivatives and related substances
48,katerzia,amlodipine,amlodipine benzoate,most,CCOC(=O)C1=C(COCC[NH3+])N=C(C)C(C(=O)OC)C1c1ccccc1Cl,"InChI=1S/C20H25ClN2O5/c1-4-28-20(25)18-15(11-27-10-9-22)23-12(2)16(19(24)26-3)17(18)13-7-5-6-8-14(13)21/h5-8,16-17H,4,9-11,22H2,1-3H3/p+1",1,Amlodipine,Heart Damage,wp,0.0203830221667885,0.4094882056117058,0.4529435783624649,0.1219408571720123,0.7162941634654999,0.0740505848079919,0.3914998918771744,0.1208276338875293,0.2651261791586876,0.8774073004722596,0.8937132120132446,0.0609942376613616,0.001375345751876,0.341808396577835,0.9755337119102478,0.0052798138465732,0.0070967464707791,0.1451430357992649,0.0541755540296435,0.018984605744481,0.0294322673231363,0.0120927773416042,0.9513360857963562,0.4444597482681274,0.043417577818036,0.0032048280583694,0.0280180547386407,0.0200481403619051,0.013154920656234,0.3870715975761413,0.6439344823360443,-4.783493677810801,102.40543143046678,74.90643175068746,-2.1137426364194702,-7.759118729327161,2.574967642034683,1.706352221883182,77.62341839241472,-3.2106318574113764,9.257154828292736,CARDIOVASCULAR SYSTEM,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM;BETA BLOCKING AGENTS;CALCIUM CHANNEL BLOCKERS;LIPID MODIFYING AGENTS,"ACE INHIBITORS, COMBINATIONS;ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), COMBINATIONS;BETA BLOCKING AGENTS, OTHER COMBINATIONS;CALCIUM CHANNEL BLOCKERS AND DIURETICS;LIPID MODIFYING AGENTS, COMBINATIONS;OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM;SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS","ACE inhibitors and calcium channel blockers;ACE inhibitors, other combinations;Angiotensin II receptor blockers (ARBs) and calcium channel blockers;Angiotensin II receptor blockers (ARBs), other combinations;Beta blocking agents and calcium channel blockers;Calcium channel blockers and diuretics;Dihydropyridine derivatives;Lipid modifying agents in combination with other drugs;Renin-inhibitors"
49,flumazenil,flumazenil,flumazenil,most,CCOC(=O)c1ncn2c1C[NH+](C)C(=O)c1cc(F)ccc1-2,"InChI=1S/C15H14FN3O3/c1-3-22-15(21)13-12-7-18(2)14(20)10-6-9(16)4-5-11(10)19(12)8-17-13/h4-6,8H,3,7H2,1-2H3/p+1",1,Flumazenil,Arrhythmia,wp,0.3948123514652252,0.8948714017868042,0.6762500166893005,0.7928884625434875,0.0653583541512489,0.1573535993695259,0.0184530464466661,0.1245566442608833,0.0295475531369447,0.6109319686889648,0.0243609838187694,0.0400013238191604,0.0014811213128268,0.7898094177246093,0.9966220259666444,0.0229548462666571,0.0203235922381281,0.1628042235970497,0.0269025698304176,0.0132991849444806,0.0775346908718347,0.0022370119600964,0.9471866011619569,0.0998271085321903,0.0263426519930362,0.0178911170456558,0.0041662230039946,0.0027784119243733,0.0087199407164007,0.3146616607904434,0.2639227420091629,-4.023121263554284,70.74462695985737,67.58880558455556,-24.742113861888523,-13.080635238356418,2.949101249110812,1.0578657923526895,60.81720040292423,-2.113358780359998,-3.471011304060938,VARIOUS,ALL OTHER THERAPEUTIC PRODUCTS,ALL OTHER THERAPEUTIC PRODUCTS,Antidotes
50,ethyol,amifostine,amifostine,most,[NH3+]CCC[NH2+]CCS[P](=O)(=O)O,"InChI=1S/C5H14N2O3PS/c6-2-1-3-7-4-5-12-11(8,9)10/h7H,1-6H2,(H,8,9,10)/p+2",1,Amifostine,Mixed,wp,0.0544414843199774,0.3333505645394325,0.1781667910516262,9.170554258162156e-05,0.00550064171548,0.0354392655193805,0.0004142840029089,0.0952013827860355,0.0055831254809163,0.1169738620519638,1.0511121388390166e-05,0.0352537961676716,0.0016441582822153,0.008737793075852,0.0102330731569963,0.0040305903938133,0.0105887234210968,0.0009921138727804,8.381569448090431e-05,0.0086136046564206,0.1394176796078682,3.163422186727161e-05,0.056251116230851,0.0009510364336165,0.0532838933169841,0.0001330458234406,0.0003348176373037,0.0001856198450695,0.000468801613897,0.8647145509719849,0.045290132984519,-5.381852630723299,15.001368192527854,-38.305726355027005,-5.226326400905353,-12.06467194892148,2.71564108081284,-0.2448623131760534,9.20777832559167,0.9681187828932902,-4.60800617887158,VARIOUS,ALL OTHER THERAPEUTIC PRODUCTS,ALL OTHER THERAPEUTIC PRODUCTS,Detoxifying agents for antineoplastic treatment
51,olumiant,baricitinib,baricitinib,most,CCS(=O)(=O)[NH+]1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,"InChI=1S/C16H17N7O2S/c1-2-26(24,25)22-9-16(10-22,4-5-17)23-8-12(7-21-23)14-13-3-6-18-15(13)20-11-19-14/h3,6-8,11H,2,4,9-10H2,1H3,(H,18,19,20)/p+1",1,Baricitinib,Heart Damage,bw,0.1588259570300579,0.2021417737007141,0.543428635597229,0.0728944677859544,0.0094048615777865,0.2106026962399482,0.0100562588078901,0.1688775651156902,0.0050359165179543,0.4277186572551727,0.1666148826479911,0.0538499481976032,0.0239354759920388,0.8929500818252564,0.9046830892562866,0.0272337779402732,0.0187944035977125,0.0216665265150368,0.0326803606003522,0.0329880455508828,0.0580968379974365,0.0024406188633292,0.4208420693874359,0.0075138110201805,0.0210279684513807,0.0050691291224211,0.0039627795107662,0.0116949117276817,0.0321309831924736,0.4834878742694855,0.5274536192417145,-5.756327316081494,19.825430245165503,5.790088368419443,-45.55333032194634,-15.801010397202202,3.031481267782529,-0.4997944653293178,76.26887522002355,-3.323744128162301,-7.320790615202766,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,IMMUNOSUPPRESSANTS,IMMUNOSUPPRESSANTS,Selective immunosuppressants
52,ofev,nintedanib,nintedanib esylate,most,COC(=O)c1ccc2c(C(=Nc3ccc(N(C)C(=O)C[NH+]4CC[NH+](C)CC4)cc3)c3ccccc3)c([O-])[n-]c2c1,"InChI=1S/C31H33N5O4/c1-34-15-17-36(18-16-34)20-27(37)35(2)24-12-10-23(11-13-24)32-29(21-7-5-4-6-8-21)28-25-14-9-22(31(39)40-3)19-26(25)33-30(28)38/h4-14,19H,15-18,20H2,1-3H3,(H2,32,33,38,39)",1,Nintedanib,Heart Damage,wp,0.1172857232391834,0.1040895216166973,0.3120520621538162,0.0684723515063524,0.0966261595487594,0.2058510079979896,0.0581404683180153,0.2084636867046356,0.2621394827961921,0.5741107881069183,0.3804255694150925,0.2306484460830688,0.0244145464152097,0.7884782671928405,0.1508177723735571,0.0499575387686491,0.0561179725453257,0.0773078724741935,0.0302716745063662,0.020789374038577,0.0573036424815654,0.007079450978199,0.4910863637924194,0.6211357951164246,0.1304771035909652,0.0356555799022316,0.0157770456513389,0.1191271886229515,0.040287471935153,0.2625841215252876,0.8951866149902343,-5.302984960610528,14.81959951566031,39.750473363809085,0.4912437133900162,-12.099287087409872,2.258909173617683,1.3163684605716273,77.44869655789171,-2.7160270028525924,7.212419277173358,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PROTEIN KINASE INHIBITORS,Other protein kinase inhibitors
53,minoxidil,minoxidil,minoxidil,most,N=c1[n-]c(N2CCCCC2)cc(N)[n+]1[O-],"InChI=1S/C9H14N5O/c10-7-6-8(12-9(11)14(7)15)13-4-2-1-3-5-13/h6H,1-5,10H2,(H-,11,12)/q-1",1,Minoxidil,Heart Damage,bw,0.8252965569496155,0.8666568756103515,0.8791175127029419,0.1601576482877135,0.1870991833508014,0.036351965367794,0.0591409131884574,0.1719148993492126,0.2011306419968605,0.1489960372447967,0.0166110295278485,0.1214149609208107,0.0927488826215267,0.3930371284484863,0.998158061504364,0.0090292613022029,0.0096919272560626,0.1611969172954559,0.0282828393392264,0.0172240222338587,0.1807631999254226,0.002143745261128,0.4629245698451996,0.0117539929284248,0.1731225036084652,0.0175817852839827,0.0223332975292578,0.0683662693947553,0.0760459810495376,0.7141534686088562,0.2097105972468853,-5.330710819231342,45.21146894617976,15.030781631000526,9.222092568366882,-12.791334234595228,2.100896890987797,0.4370227388855812,58.33907153661987,-1.7084032785770695,0.9161681565379296,CARDIOVASCULAR SYSTEM;DERMATOLOGICALS,ANTIHYPERTENSIVES;OTHER DERMATOLOGICAL PREPARATIONS,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON;OTHER DERMATOLOGICAL PREPARATIONS",Other dermatologicals;Pyrimidine derivatives
54,,grepafloxacin,grepafloxacin,most,Cc1c(F)c(N2CC[NH2+]C(C)C2)cc2c1c(=O)c(C(=O)[O-])cn2C1CC1,"InChI=1S/C19H22FN3O3/c1-10-8-22(6-5-21-10)15-7-14-16(11(2)17(15)20)18(24)13(19(25)26)9-23(14)12-3-4-12/h7,9-10,12,21H,3-6,8H2,1-2H3,(H,25,26)",1,Grepafloxacin,Arrhythmia,Withdraw,0.6328488349914551,0.20319794267416,0.8414742231369019,0.00203845576616,0.0030828328104689,0.0250795565545558,0.0019446752092335,0.0216961186379194,0.0107393815182149,0.1378875076770782,0.0112618693150579,0.1825688451528549,0.00334548947867,0.807530152797699,0.8580156803131104,0.1160762429237365,0.2978330165147781,0.0273502856492996,0.0348076160997152,0.0153747290372848,0.1623695313930511,0.0019982766738394,0.1532086536288261,0.0151072574779391,0.0380686979740858,0.0116462275385856,0.0017248067539185,0.0082987286383286,0.0066543483408167,0.2359399273991584,0.0949580878019333,-5.114396777332075,14.246563733899944,16.945512293543874,-23.86125221984401,-11.937604402443768,2.103556004918862,-0.9610398054298642,50.09122841416959,-3.080097001282398,-0.4407407502888595,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,QUINOLONE ANTIBACTERIALS,Fluoroquinolones
55,,etoricoxib,etoricoxib,most,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,"InChI=1S/C18H15ClN2O2S/c1-12-3-4-14(10-20-12)18-17(9-15(19)11-21-18)13-5-7-16(8-6-13)24(2,22)23/h3-11H,1-2H3",1,Etoricoxib,Heart Damage,Withdraw,0.1294198624789714,0.8784817457199097,0.9527098298072816,0.8051114439964294,0.6994561791419983,0.6282093465328217,0.2008504673838615,0.2579169660806656,0.0654353093355894,0.7288668632507325,0.7728928923606873,0.397493451833725,0.2771210342645645,0.9359428286552428,0.9996583938598632,0.0253651585429906,0.0222180316224694,0.0948778893798589,0.1213533297181129,0.0339450918138027,0.0676307022571563,0.0291779205203056,0.9775277614593506,0.4307547867298126,0.2478562697768211,0.0161014423705637,0.0355229180306196,0.060801799967885,0.0200027639046311,0.1543528571724891,0.3117253988981247,-4.831167665259354,18.21711866426096,21.454320990835143,23.087668382743946,-8.538787607743167,2.138351036101433,2.5024642556797816,91.55532703263552,-4.741713532897999,-0.3182346324019567,MUSCULO-SKELETAL SYSTEM,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",Coxibs
56,revlimid,lenalidomide,lenalidomide,most,Nc1cccc2c1C[NH+](C1CCC(=O)NC1=O)C2=O,"InChI=1S/C13H13N3O3/c14-9-3-1-2-7-8(9)6-16(13(7)19)10-4-5-11(17)15-12(10)18/h1-3,10H,4-6,14H2,(H,15,17,18)/p+1",1,Lenalidomide,Heart Damage,bw,0.5344311177730561,0.959589147567749,0.6914218306541443,0.0181390132289379,0.0079255633056163,0.079498641192913,0.002364681000472,0.0396562691777944,0.0012886509648524,0.2553571462631225,0.0017138223804067,0.0572538867592811,0.015105971135199,0.6836895942687988,0.9545816659927367,0.028195722028613,0.0674354575574398,0.0248172760009765,0.0145526930689811,0.0068471401697024,0.2026420593261718,0.0006226688812603,0.177461189776659,0.0013291294148075,0.0398795146495103,0.0037731753196567,0.0047787960793357,0.0065494181821122,0.0324100121855735,0.744871997833252,0.0894741103053093,-5.703427153381995,-3.985628788324374,-32.44823746741319,-14.4664817907159,-15.509576399355282,2.416543112967424,-0.6936437831227054,48.660162936164575,-2.581857962506745,2.490787576729015,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,IMMUNOSUPPRESSANTS,IMMUNOSUPPRESSANTS,Other immunosuppressants
